layer,p
0,0.3333334
1,0.3263333
2,0.35500002
3,0.36166668
4,0.38633332
5,0.35266668
6,0.37933335
7,0.40266672
8,0.33933336
9,0.30933332
10,0.3466667
11,0.37733337
12,0.49066672
13,0.45133337
14,0.4596667
15,0.46633336
16,0.55600005
17,0.5133334
18,0.47233337
19,0.44933337
20,0.42033336
21,0.43100002
22,0.39033332
23,0.3666667
24,0.32733333
25,0.3036667
26,0.29200003
27,0.28933334
28,0.27933332
