layer,p
0,0.25
1,0.49400002
2,0.54800004
3,0.49600002
4,0.624
5,0.574
6,0.48000002
7,0.43
8,0.42200002
9,0.39800003
10,0.425
11,0.528
12,0.58900005
13,0.633
14,0.60200006
15,0.568
16,0.60300004
17,0.63500005
18,0.58900005
19,0.60200006
20,0.638
21,0.6
22,0.61700004
23,0.615
24,0.60800004
25,0.59300005
26,0.578
27,0.572
28,0.58400005
