layer,p
0,0.3333334
1,0.35900003
2,0.35533333
3,0.37633333
4,0.3746667
5,0.31100002
6,0.316
7,0.3226667
8,0.3206667
9,0.32900003
10,0.3756667
11,0.38833335
12,0.44000003
13,0.4556667
14,0.42133337
15,0.397
16,0.42566672
17,0.37466666
18,0.3536667
19,0.33800003
20,0.324
21,0.33533332
22,0.35000002
23,0.32633337
24,0.32733336
25,0.32200003
26,0.32733333
27,0.33133337
28,0.3336667
