layer,p
0,0.5
1,0.49500003
2,0.469
3,0.499
4,0.47500002
5,0.437
6,0.453
7,0.47300002
8,0.45700002
9,0.42900002
10,0.467
11,0.50100005
12,0.521
13,0.467
14,0.47100002
15,0.48700002
16,0.47500002
17,0.485
18,0.47900003
19,0.467
20,0.48400003
21,0.48100004
22,0.4735
23,0.455
24,0.44300002
25,0.44300002
26,0.44500002
27,0.441
28,0.439
