layer,p
0,0.1666667
1,0.15200001
2,0.147
3,0.163
4,0.22700001
5,0.16100001
6,0.17300001
7,0.162
8,0.19000001
9,0.19900002
10,0.24000001
11,0.21100001
12,0.18
13,0.193
14,0.18
15,0.187
16,0.20700002
17,0.17
18,0.14
19,0.12200001
20,0.162
21,0.163
22,0.164
23,0.15
24,0.158
25,0.16800001
26,0.16800001
27,0.16900001
28,0.14600001
