layer,p
0,0.3333334
1,0.37600002
2,0.35700002
3,0.36100003
4,0.3636667
5,0.32433334
6,0.32200003
7,0.326
8,0.32700002
9,0.36333337
10,0.40633336
11,0.42233333
12,0.4916667
13,0.52633333
14,0.6086667
15,0.60033333
16,0.60300004
17,0.6233334
18,0.62333333
19,0.6276667
20,0.62033343
21,0.61766666
22,0.623
23,0.6206667
24,0.614
25,0.61600006
26,0.6253334
27,0.61800003
28,0.6186667
