layer,p
0,0.1666667
1,0.178
2,0.15100001
3,0.15200001
4,0.192
5,0.156
6,0.165
7,0.15433334
8,0.19700001
9,0.201
10,0.202
11,0.162
12,0.18200001
13,0.202
14,0.22200002
15,0.18
16,0.24900001
17,0.22250001
18,0.208
19,0.187
20,0.19100001
21,0.21100001
22,0.18400002
23,0.21000001
24,0.20400001
25,0.202
26,0.20666668
27,0.21100001
28,0.20600002
