layer,p
0,0.5
1,0.48900002
2,0.46100003
3,0.47700003
4,0.50100005
5,0.483
6,0.50100005
7,0.51900005
8,0.527
9,0.505
10,0.535
11,0.545
12,0.569
13,0.57900006
14,0.619
15,0.60300004
16,0.633
17,0.609
18,0.615
19,0.59300005
20,0.591
21,0.591
22,0.591
23,0.587
24,0.57100004
25,0.56700003
26,0.569
27,0.57500005
28,0.587
