layer,p
0,0.5
1,0.485
2,0.523
3,0.507
4,0.521
5,0.49150002
6,0.455
7,0.42100003
8,0.45700002
9,0.505
10,0.47700003
11,0.45700002
12,0.467
13,0.497
14,0.508
15,0.514
16,0.48850003
17,0.46150002
18,0.508
19,0.5205
20,0.51900005
21,0.51850003
22,0.44250003
23,0.55200005
24,0.5375
25,0.545
26,0.53900003
27,0.521
28,0.48900002
