layer,p
0,0.071428575
1,0.148
2,0.156
3,0.17600001
4,0.238
5,0.22600001
6,0.24000001
7,0.263
8,0.32200003
9,0.354
10,0.521
11,0.637
12,0.661
13,0.76400006
14,0.86100006
15,0.87500006
16,0.90300006
17,0.88600004
18,0.90000004
19,0.883
20,0.91
21,0.91700006
22,0.91600007
23,0.915
24,0.92100006
25,0.91600007
26,0.915
27,0.91800004
28,0.915
