layer,p
0,0.3333334
1,0.316
2,0.3596667
3,0.46800002
4,0.42366672
5,0.43100002
6,0.37733334
7,0.45400003
8,0.48833334
9,0.54200006
10,0.678
11,0.476
12,0.40733337
13,0.4773334
14,0.7366667
15,0.72766674
16,0.92466664
17,0.96400005
18,0.95900005
19,0.9283333
20,0.96466666
21,0.97200006
22,0.9753334
23,0.97300005
24,0.9663333
25,0.96000004
26,0.907
27,0.89933336
28,0.82800007
