layer,p
0,0.3333334
1,0.32633337
2,0.2963333
3,0.35333332
4,0.42533332
5,0.33966666
6,0.356
7,0.37600002
8,0.42033333
9,0.45833334
10,0.4016667
11,0.41066667
12,0.3766667
13,0.59833336
14,0.6666667
15,0.64433336
16,0.652
17,0.6583334
18,0.6613333
19,0.64833343
20,0.64133334
21,0.63600004
22,0.646
23,0.623
24,0.6286667
25,0.64100003
26,0.6356667
27,0.6233334
28,0.6276667
