layer,p
0,-0.12435270204099999
1,-0.017839303484800013
2,0.0007464784994000008
3,0.055705471614500006
4,0.05449270074860401
5,-0.02670458107418999
6,-0.06499666276803001
7,0.054859713471599986
8,5.203530201405599
9,9.543019727611096
10,5.691453116386087
11,16.62072185007269
12,11.857007340502093
13,11.804493149692945
14,9.101873920786522
15,9.533178817542868
16,4.714041504302999
17,6.270042381712791
18,10.17672182665829
19,8.937439018086483
20,6.961365693698455
21,5.50888485223357
22,11.820635225332556
23,17.430204395809472
24,20.29913727089709
25,18.509775931069523
26,13.085136010345177
27,14.746940495120837
28,6.443845969053058
29,5.9594368212816615
30,4.207040953214673
31,6.429471131240299
32,1.8911457840976456
33,1.184241200923816
34,1.9998491916952956
35,1.4560852095963486
36,0.6705496520801887
37,1.1874234364156226
38,1.0336363893487366
39,0.17792887173424535
40,0.035583421805629255
41,0.03138750855457234
42,-1.1411666881280002e-05
43,0.016298824989003653
