layer,p
0,0.5
1,0.476
2,0.448
3,0.47400004
4,0.508
5,0.492
6,0.51000005
7,0.52400005
8,0.54
9,0.53400004
10,0.558
11,0.55600005
12,0.59800005
13,0.568
14,0.62200004
15,0.61200005
16,0.63600004
17,0.6
18,0.6
19,0.592
20,0.58000004
21,0.59800005
22,0.592
23,0.59800005
24,0.588
25,0.57600003
26,0.57600003
27,0.56600004
28,0.58000004
