layer,p
0,0.3333334
1,0.32366666
2,0.3086667
3,0.34833336
4,0.42800003
5,0.36100003
6,0.36733332
7,0.356
8,0.39333338
9,0.41433334
10,0.37800002
11,0.3876667
12,0.31933334
13,0.31633335
14,0.34500003
15,0.32433337
16,0.37133333
17,0.3236667
18,0.34466666
19,0.36
20,0.36333337
21,0.36833337
22,0.374
23,0.36233333
24,0.35633332
25,0.3666667
26,0.37233335
27,0.38300002
28,0.372
