layer,p
0,0.5
1,0.476
2,0.48800004
3,0.5
4,0.47000003
5,0.522
6,0.532
7,0.48000002
8,0.48600003
9,0.49
10,0.47400004
11,0.41200003
12,0.446
13,0.48400003
14,0.50600004
15,0.50200003
16,0.5165
17,0.50750005
18,0.50600004
19,0.507
20,0.513
21,0.40300003
22,0.5165
23,0.512
24,0.52000004
25,0.5
26,0.512
27,0.522
28,0.53800005
