layer,p
0,0.34300002
1,0.33200002
2,0.36100003
3,0.33800003
4,0.39600003
5,0.36200002
6,0.42800003
7,0.55
8,0.67300004
9,0.53300005
10,0.46800002
11,0.92300004
12,0.98
13,0.98100007
14,0.9990001
15,0.99700004
16,0.99500006
17,0.9990001
18,0.9990001
19,1.0
20,1.0
21,1.0
22,1.0
23,1.0
24,1.0
25,1.0
26,1.0
27,1.0
28,0.9990001
