layer,p
0,0.17300001
1,0.165
2,0.165
3,0.165
4,0.165
5,0.155
6,0.142
7,0.16000001
8,0.132
9,0.18
10,0.14400001
11,0.17500001
12,0.18
13,0.21800001
14,0.17300001
15,0.17300001
16,0.120000005
17,0.148
18,0.17300001
19,0.24900001
20,0.256
21,0.22800002
22,0.16800001
23,0.18100001
24,0.074
25,0.12100001
26,0.17400001
27,0.17600001
28,0.186
