layer,p
0,0.344
1,0.344
2,0.344
3,0.34500003
4,0.34300002
5,0.344
6,0.344
7,0.344
8,0.344
9,0.344
10,0.34500003
11,0.344
12,0.347
13,0.24800001
14,0.26500002
15,0.24200001
16,0.28300002
17,0.216
18,0.22000001
19,0.245
20,0.31300002
21,0.316
22,0.259
23,0.30200002
24,0.30400002
25,0.30400002
26,0.30800003
27,0.314
28,0.319
