layer,p
0,0.254
1,0.23200001
2,0.23200001
3,0.23200001
4,0.25300002
5,0.23200001
6,0.24300002
7,0.26200002
8,0.279
9,0.263
10,0.26900002
11,0.321
12,0.42100003
13,0.31500003
14,0.6
15,0.661
16,0.69900006
17,0.73800004
18,0.75200003
19,0.707
20,0.72400004
21,0.72800004
22,0.717
23,0.73200005
24,0.78200006
25,0.74600005
26,0.71800005
27,0.71500003
28,0.777
