layer,p
0,0.26200002
1,0.257
2,0.257
3,0.257
4,0.31300002
5,0.26700002
6,0.27400002
7,0.31100002
8,0.28300002
9,0.272
10,0.27100003
11,0.356
12,0.34300002
13,0.34800002
14,0.563
15,0.53000003
16,0.563
17,0.559
18,0.49500003
19,0.49300003
20,0.554
21,0.50600004
22,0.57100004
23,0.58000004
24,0.573
25,0.55300003
26,0.565
27,0.58000004
28,0.57000005
