layer,p
0,0.528
1,0.48600003
2,0.53300005
3,0.52400005
4,0.46400002
5,0.48400003
6,0.52900004
7,0.52900004
8,0.53800005
9,0.52400005
10,0.532
11,0.507
12,0.47900003
13,0.485
14,0.48900002
15,0.47200003
16,0.47300002
17,0.47200003
18,0.47200003
19,0.47300002
20,0.47300002
21,0.47300002
22,0.47200003
23,0.47300002
24,0.47200003
25,0.47900003
26,0.48400003
27,0.51600003
28,0.526
