layer,p
0,0.172
1,0.17500001
2,0.17500001
3,0.17500001
4,0.179
5,0.179
6,0.179
7,0.17400001
8,0.21300001
9,0.28100002
10,0.279
11,0.22800002
12,0.23600002
13,0.29900002
14,0.34500003
15,0.337
16,0.358
17,0.36900002
18,0.409
19,0.39000002
20,0.42900002
21,0.42900002
22,0.42400002
23,0.41300002
24,0.46400002
25,0.43400002
26,0.40500003
27,0.38200003
28,0.42800003
