layer,p
0,0.254
1,0.23200001
2,0.23200001
3,0.23200001
4,0.25500003
5,0.23200001
6,0.24000001
7,0.261
8,0.28
9,0.25800002
10,0.25800002
11,0.31
12,0.41400003
13,0.26500002
14,0.54200006
15,0.57100004
16,0.58100003
17,0.59000003
18,0.574
19,0.47200003
20,0.555
21,0.59300005
22,0.564
23,0.56700003
24,0.569
25,0.43100002
26,0.42200002
27,0.38300002
28,0.573
