layer,p
0,0.31
1,0.37100002
2,0.37600002
3,0.36800003
4,0.39600003
5,0.409
6,0.34300002
7,0.32700002
8,0.37
9,0.40300003
10,0.44400004
11,0.425
12,0.56700003
13,0.614
14,0.582
15,0.62700003
16,0.69100004
17,0.79300004
18,0.69900006
19,0.72
20,0.81500006
21,0.799
22,0.78400004
23,0.80200005
24,0.80200005
25,0.707
26,0.629
27,0.55300003
28,0.70600003
