layer,p
0,0.089
1,0.105000004
2,0.089
3,0.091000006
4,0.08800001
5,0.067
6,0.081
7,0.081
8,0.142
9,0.093
10,0.24100001
11,0.30600002
12,0.18300001
13,0.25800002
14,0.492
15,0.46
16,0.50100005
17,0.16000001
18,0.254
19,0.263
20,0.37500003
21,0.365
22,0.46400002
23,0.356
24,0.35700002
25,0.351
26,0.337
27,0.377
28,0.499
