layer,p
0,0.089
1,0.10700001
2,0.08800001
3,0.091000006
4,0.08400001
5,0.071
6,0.08800001
7,0.10300001
8,0.148
9,0.13900001
10,0.36900002
11,0.52400005
12,0.36900002
13,0.56100005
14,0.652
15,0.643
16,0.734
17,0.795
18,0.791
19,0.804
20,0.90000004
21,0.91700006
22,0.9110001
23,0.91800004
24,0.93100005
25,0.93000007
26,0.929
27,0.93100005
28,0.934
