layer,p
0,0.349
1,0.37100002
2,0.38900003
3,0.41700003
4,0.37600002
5,0.46400002
6,0.395
7,0.437
8,0.437
9,0.509
10,0.592
11,0.52000004
12,0.523
13,0.514
14,0.59800005
15,0.53000003
16,0.675
17,0.91700006
18,0.88400006
19,0.688
20,0.91200006
21,0.90500003
22,0.97700006
23,0.97700006
24,0.95600003
25,0.92600006
26,0.754
27,0.74500006
28,0.56100005
