layer,p
0,0.1666667
1,0.16700001
2,0.143
3,0.17600001
4,0.20600002
5,0.177
6,0.18100001
7,0.187
8,0.22900002
9,0.245
10,0.282
11,0.259
12,0.21200001
13,0.25800002
14,0.29200003
15,0.287
16,0.307
17,0.328
18,0.317
19,0.35000002
20,0.33900002
21,0.347
22,0.33800003
23,0.34800002
24,0.34500003
25,0.324
26,0.351
27,0.34800002
28,0.33900002
