layer,p
0,0.5
1,0.517
2,0.51100004
3,0.535
4,0.51900005
5,0.535
6,0.523
7,0.47900003
8,0.523
9,0.51100004
10,0.46300003
11,0.44700003
12,0.44300002
13,0.503
14,0.521
15,0.53150004
16,0.532
17,0.535
18,0.54300004
19,0.531
20,0.52900004
21,0.40050003
22,0.53300005
23,0.517
24,0.51900005
25,0.499
26,0.51100004
27,0.513
28,0.523
