pic,p
0,0.0
1,0.013885717306818281
2,0.04005713654415948
3,0.0563714291368212
4,0.05739047910485949
5,0.06445715363536562
6,0.07000952852623803
7,0.08845238494021553
8,0.08244286690439497
9,0.09570953356368202
10,0.08919047564268112
11,0.0941047700388091
12,0.10014285785811287
13,0.10908572907958712
14,0.10328095086983272
15,0.12063333817890712
16,0.12096666438238961
17,0.11428570853812355
18,0.1098285721881049
19,0.12219525022166115
